container_id,timestamp,commodity,temperature,humidity,vibration,condition,date,hour,minute,temperature_min,temperature_max,humidity_min,humidity_max,temperature_deviation,humidity_deviation,temperature_risk_score,humidity_risk_score,vibration_risk_score,microclimate_risk_score,microclimate_risk,temperature_excursion,humidity_excursion,vibration_anomaly,exposure_minutes,exposure_multiplier,microclimate_severity,temperature_severity,humidity_severity,vibration_severity,spoilage_risk_score,spoilage_risk,spoilage_flag,market_price_per_kg,spoilage_value_factor,cargo_value,potential_spoilage_loss,opportunity_score,recommended_action,arbitrage_opportunity
CONT_002,2026-09-10 17:44:45.636392,Banana,16.21,72.47,0.23,WARNING,2026-09-10,17,44,13.0,14.0,85.0,95.0,2.21,12.53,0.442,0.6265,0.075,41.48,Medium,True,True,False,0.1336708999999999,0.0133670899999999,0.4147999999999999,0.442,0.6265,0.075,37.79,Medium,False,70,0.35,7000,925.86,26.45,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:44:53.656646,Banana,15.4,100.0,0.23,WARNING,2026-09-10,17,44,13.0,14.0,85.0,95.0,1.4,5.0,0.2799999999999999,0.25,0.075,21.82,Low,True,True,False,0.16702955,0.016702955,0.2182,0.2799999999999999,0.25,0.075,20.09,Low,False,70,0.35,7000,492.2,14.06,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:45:03.678419,Tomato,11.25,93.92,0.15,NORMAL,2026-09-10,17,45,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0314160166666666,0.0031416016666666,0.0,0.0,0.0,0.0,0.03,Low,False,60,0.3,6000,0.54,0.02,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:45:05.563380,Tomato,11.69,94.5,0.18,NORMAL,2026-09-10,17,45,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0333860999999999,0.0033386099999999,0.0,0.0,0.0,0.0,0.03,Low,False,60,0.3,6000,0.54,0.02,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:45:07.566546,Avocado,7.93,93.08,0.18,NORMAL,2026-09-10,17,45,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,1.0267220833333333,0.1026722083333333,0.0,0.0,0.0,0.0,1.03,Low,False,180,0.45,18000,83.43,1.85,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:46:09.169871,Mango,12.79,86.3,0.09,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1683175999999999,0.0168317599999999,0.0,0.0,0.0,0.0,0.17,Low,False,140,0.4,14000,9.52,0.24,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:46:19.268927,Mango,11.17,88.8,0.11,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0674106,0.00674106,0.0,0.0,0.0,0.0,0.07,Low,False,140,0.4,14000,3.92,0.1,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:46:23.313563,Banana,13.57,85.52,0.05,NORMAL,2026-09-10,17,46,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0712598166666666,0.0071259816666666,0.0,0.0,0.0,0.0,0.07,Low,False,70,0.35,7000,1.72,0.05,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:46:27.589152,Mango,12.48,89.2,0.11,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0356061666666666,0.0035606166666666,0.0,0.0,0.0,0.0,0.04,Low,False,140,0.4,14000,2.24,0.06,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:46:29.725522,Avocado,6.21,91.9,0.19,NORMAL,2026-09-10,17,46,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1002891666666666,0.0100289166666666,0.0,0.0,0.0,0.0,0.1,Low,False,180,0.45,18000,8.1,0.18,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:46:35.742872,Banana,13.96,85.17,0.09,NORMAL,2026-09-10,17,46,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0669611666666666,0.0066961166666666,0.0,0.0,0.0,0.0,0.07,Low,False,70,0.35,7000,1.72,0.05,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:46:39.760542,Mango,12.19,87.75,0.18,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06681745,0.006681745,0.0,0.0,0.0,0.0,0.07,Low,False,140,0.4,14000,3.92,0.1,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:46:43.769589,Banana,13.54,85.16,0.07,NORMAL,2026-09-10,17,46,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1333572833333333,0.0133357283333333,0.0,0.0,0.0,0.0,0.13,Low,False,70,0.35,7000,3.18,0.09,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:46:51.771026,Mango,12.29,85.23,0.2,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0668267833333333,0.0066826783333333,0.0,0.0,0.0,0.0,0.07,Low,False,140,0.4,14000,3.92,0.1,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:46:55.780633,Tomato,10.04,91.66,0.1,NORMAL,2026-09-10,17,46,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.17102735,0.017102735,0.0,0.0,0.0,0.0,0.17,Low,False,60,0.3,6000,3.06,0.1,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:47:06.042274,Mango,11.22,88.46,0.06,NORMAL,2026-09-10,17,47,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.3688984333333333,0.0368898433333333,0.0,0.0,0.0,0.0,0.37,Low,False,140,0.4,14000,20.72,0.52,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:47:28.176180,Tomato,11.74,94.25,0.06,NORMAL,2026-09-10,17,47,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1669774833333333,0.0166977483333333,0.0,0.0,0.0,0.0,0.17,Low,False,60,0.3,6000,3.06,0.1,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:47:38.194829,Mango,15.45,100.0,0.21,WARNING,2026-09-10,17,47,10.0,13.0,85.0,90.0,2.45,10.0,0.49,0.5,0.0249999999999999,37.72,Medium,True,True,False,0.1001530666666666,0.0100153066666666,0.3772,0.49,0.5,0.0249999999999999,34.62,Medium,False,140,0.4,14000,1938.72,48.47,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:47:44.204013,Avocado,18.13,68.43,0.41,ANOMALY,2026-09-10,17,47,5.0,13.0,85.0,95.0,5.13,16.57,1.0,0.8285,0.5249999999999999,82.12,Critical,True,True,True,0.2493565666666666,0.0249356566666666,0.8212,1.0,0.8285,0.5249999999999999,74.88,High,True,180,0.45,18000,6065.28,134.78,PRIORITIZE_DELIVERY,True
CONT_002,2026-09-10 17:47:59.165407,Banana,13.88,90.12,0.08,NORMAL,2026-09-10,17,47,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0377096166666666,0.0037709616666666,0.0,0.0,0.0,0.0,0.04,Low,False,70,0.35,7000,0.98,0.03,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:48:01.427984,Avocado,15.98,73.98,0.32,WARNING,2026-09-10,17,48,5.0,13.0,85.0,95.0,2.98,11.02,0.596,0.5509999999999999,0.3,50.62,Medium,True,True,False,0.0333999166666666,0.0033399916666666,0.5062,0.596,0.5509999999999999,0.3,46.0,Medium,False,180,0.45,18000,3726.0,82.8,MONITOR_CLOSELY,False
CONT_002,2026-09-10 17:48:03.431979,Mango,12.92,88.32,0.09,NORMAL,2026-09-10,17,48,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.3035593833333333,0.0303559383333333,0.0,0.0,0.0,0.0,0.3,Low,False,140,0.4,14000,16.8,0.42,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:48:21.645542,Tomato,10.81,85.64,0.18,NORMAL,2026-09-10,17,48,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0669774,0.00669774,0.0,0.0,0.0,0.0,0.07,Low,False,60,0.3,6000,1.26,0.04,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:48:25.664186,Tomato,11.78,92.07,0.12,NORMAL,2026-09-10,17,48,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0334136499999999,0.003341365,0.0,0.0,0.0,0.0,0.03,Low,False,60,0.3,6000,0.54,0.02,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:48:27.669005,Tomato,7.29,100.0,0.28,WARNING,2026-09-10,17,48,10.0,12.0,85.0,95.0,2.71,5.0,0.542,0.25,0.2,35.43,Medium,True,True,False,0.3876532,0.03876532,0.3543,0.542,0.25,0.2,32.92,Medium,False,60,0.3,6000,592.56,19.75,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:48:50.928197,Banana,13.37,92.21,0.08,NORMAL,2026-09-10,17,48,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1669643,0.01669643,0.0,0.0,0.0,0.0,0.17,Low,False,70,0.35,7000,4.16,0.12,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:49:00.946055,Banana,13.56,94.43,0.1,NORMAL,2026-09-10,17,49,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.2091938166666666,0.0209193816666666,0.0,0.0,0.0,0.0,0.21,Low,False,70,0.35,7000,5.14,0.15,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:49:13.497684,Mango,10.87,87.06,0.15,NORMAL,2026-09-10,17,49,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0703507999999999,0.0070350799999999,0.0,0.0,0.0,0.0,0.07,Low,False,140,0.4,14000,3.92,0.1,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:49:17.718732,Avocado,12.82,85.5,0.17,NORMAL,2026-09-10,17,49,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.4758093499999999,0.047580935,0.0,0.0,0.0,0.0,0.48,Low,False,180,0.45,18000,38.88,0.86,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:49:46.267293,Banana,13.69,86.58,0.15,NORMAL,2026-09-10,17,49,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1335723166666666,0.0133572316666666,0.0,0.0,0.0,0.0,0.13,Low,False,70,0.35,7000,3.18,0.09,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:49:54.281632,Banana,13.45,94.82,0.18,NORMAL,2026-09-10,17,49,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.2337715833333333,0.0233771583333333,0.0,0.0,0.0,0.0,0.23,Low,False,70,0.35,7000,5.64,0.16,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:50:08.307927,Mango,11.08,88.24,0.1,NORMAL,2026-09-10,17,50,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.20078995,0.020078995,0.0,0.0,0.0,0.0,0.2,Low,False,140,0.4,14000,11.2,0.28,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:50:20.355324,Mango,7.3,63.62,0.22,WARNING,2026-09-10,17,50,10.0,13.0,85.0,90.0,2.7,21.38,0.54,1.0,0.0499999999999999,57.85,Medium,True,True,False,0.1679846666666666,0.0167984666666666,0.5785,0.54,1.0,0.0499999999999999,52.5,Medium,False,140,0.4,14000,2940.0,73.5,MONITOR_CLOSELY,False
CONT_002,2026-09-10 17:50:30.434404,Banana,13.09,94.93,0.14,NORMAL,2026-09-10,17,50,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0334759666666666,0.0033475966666666,0.0,0.0,0.0,0.0,0.03,Low,False,70,0.35,7000,0.74,0.02,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:50:32.442962,Avocado,7.52,88.7,0.17,NORMAL,2026-09-10,17,50,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0334370499999999,0.0033437049999999,0.0,0.0,0.0,0.0,0.03,Low,False,180,0.45,18000,2.43,0.05,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:50:34.449185,Avocado,8.46,89.43,0.11,NORMAL,2026-09-10,17,50,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0336273666666666,0.0033627366666666,0.0,0.0,0.0,0.0,0.03,Low,False,180,0.45,18000,2.43,0.05,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:50:36.466827,Tomato,7.22,100.0,0.3,WARNING,2026-09-10,17,50,10.0,12.0,85.0,95.0,2.78,5.0,0.5559999999999999,0.25,0.2499999999999999,37.24,Medium,True,True,False,0.1337354333333333,0.0133735433333333,0.3724,0.5559999999999999,0.25,0.2499999999999999,34.26,Medium,False,60,0.3,6000,616.68,20.56,NORMAL_TRANSIT,False
CONT_002,2026-09-10 17:50:44.490953,Tomato,3.59,63.13,0.44,ANOMALY,2026-09-10,17,50,10.0,12.0,85.0,95.0,6.41,21.87,1.0,1.0,0.6,90.0,Critical,True,True,True,0.0367891666666666,0.0036789166666666,0.9,1.0,1.0,0.6,81.54,Critical,True,60,0.3,6000,1467.72,48.92,URGENT_REROUTE,False
CONT_002,2026-09-10 17:50:46.698303,Tomato,3.16,100.0,0.47,ANOMALY,2026-09-10,17,50,10.0,12.0,85.0,95.0,6.84,5.0,1.0,0.25,0.6749999999999998,65.62,High,True,True,True,0.3682466166666666,0.0368246616666666,0.6562,1.0,0.25,0.6749999999999998,60.4,High,True,60,0.3,6000,1087.2,36.24,PRIORITIZE_DELIVERY,False
CONT_002,2026-09-10 17:51:08.793100,Mango,10.84,85.98,0.07,NORMAL,2026-09-10,17,51,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,2.0,0.2,0.0,0.0,0.0,0.0,2.0,Low,False,140,0.4,14000,112.0,2.8,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:39:42.903120,Mango,11.11,85.66,0.15,NORMAL,2026-09-10,17,39,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.3344723666666667,0.0334472366666666,0.0,0.0,0.0,0.0,0.33,Low,False,140,0.4,14000,18.48,0.46,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:40:02.971462,Mango,10.02,88.32,0.17,NORMAL,2026-09-10,17,40,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0053796333333333,0.0005379633333333,0.0,0.0,0.0,0.0,0.01,Low,False,140,0.4,14000,0.56,0.01,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:40:03.294240,Avocado,6.88,86.68,0.14,NORMAL,2026-09-10,17,40,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0618131166666666,0.0061813116666666,0.0,0.0,0.0,0.0,0.06,Low,False,180,0.45,18000,4.86,0.11,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:40:07.003027,Avocado,7.24,94.16,0.14,NORMAL,2026-09-10,17,40,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0334640333333333,0.0033464033333333,0.0,0.0,0.0,0.0,0.03,Low,False,180,0.45,18000,2.43,0.05,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:40:09.010869,Avocado,10.34,88.73,0.14,NORMAL,2026-09-10,17,40,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1060748,0.0106074799999999,0.0,0.0,0.0,0.0,0.11,Low,False,180,0.45,18000,8.91,0.2,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:40:15.375357,Banana,13.02,87.48,0.19,NORMAL,2026-09-10,17,40,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.09620195,0.009620195,0.0,0.0,0.0,0.0,0.1,Low,False,70,0.35,7000,2.45,0.07,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:40:21.147474,Tomato,10.4,85.93,0.13,NORMAL,2026-09-10,17,40,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0333863,0.00333863,0.0,0.0,0.0,0.0,0.03,Low,False,60,0.3,6000,0.54,0.02,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:40:23.150652,Avocado,11.91,87.51,0.11,NORMAL,2026-09-10,17,40,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1376531833333333,0.0137653183333333,0.0,0.0,0.0,0.0,0.14,Low,False,180,0.45,18000,11.34,0.25,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:40:31.409843,Mango,11.73,85.02,0.14,NORMAL,2026-09-10,17,40,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1019822666666666,0.0101982266666666,0.0,0.0,0.0,0.0,0.1,Low,False,140,0.4,14000,5.6,0.14,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:40:37.528779,Mango,10.18,86.75,0.17,NORMAL,2026-09-10,17,40,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1474386666666666,0.0147438666666666,0.0,0.0,0.0,0.0,0.15,Low,False,140,0.4,14000,8.4,0.21,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:40:46.375099,Mango,18.33,100.0,0.35,ANOMALY,2026-09-10,17,40,10.0,13.0,85.0,90.0,5.33,10.0,1.0,0.5,0.3749999999999999,66.88,High,True,True,False,0.39920015,0.039920015,0.6688,1.0,0.5,0.3749999999999999,61.75,High,True,140,0.4,14000,3458.0,86.45,PRIORITIZE_DELIVERY,True
CONT_003,2026-09-10 17:41:10.327108,Mango,11.42,88.6,0.17,NORMAL,2026-09-10,17,41,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03430085,0.003430085,0.0,0.0,0.0,0.0,0.03,Low,False,140,0.4,14000,1.68,0.04,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:41:12.385159,Tomato,11.87,91.26,0.12,NORMAL,2026-09-10,17,41,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0668313333333333,0.0066831333333333,0.0,0.0,0.0,0.0,0.07,Low,False,60,0.3,6000,1.26,0.04,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:41:16.395039,Banana,9.45,69.03,0.39,ANOMALY,2026-09-10,17,41,13.0,14.0,85.0,95.0,3.55,15.97,0.71,0.7985,0.475,68.22,High,True,True,True,0.0334087,0.00334087,0.6822,0.71,0.7985,0.475,61.66,High,True,70,0.35,7000,1510.67,43.16,PRIORITIZE_DELIVERY,False
CONT_003,2026-09-10 17:41:18.399561,Avocado,2.7,100.0,0.26,WARNING,2026-09-10,17,41,5.0,13.0,85.0,95.0,2.3,5.0,0.4599999999999999,0.25,0.15,30.9,Medium,True,True,False,0.0367204666666666,0.0036720466666666,0.309,0.4599999999999999,0.25,0.15,28.39,Medium,False,180,0.45,18000,2299.59,51.1,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:41:20.602789,Tomato,11.4,86.65,0.09,NORMAL,2026-09-10,17,41,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0336628166666666,0.0033662816666666,0.0,0.0,0.0,0.0,0.03,Low,False,60,0.3,6000,0.54,0.02,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:41:22.622558,Mango,12.6,89.98,0.12,NORMAL,2026-09-10,17,41,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0333192333333333,0.0033319233333333,0.0,0.0,0.0,0.0,0.03,Low,False,140,0.4,14000,1.68,0.04,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:41:24.621712,Mango,12.12,88.04,0.17,NORMAL,2026-09-10,17,41,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0668371666666666,0.0066837166666666,0.0,0.0,0.0,0.0,0.07,Low,False,140,0.4,14000,3.92,0.1,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:41:28.631942,Avocado,12.55,94.59,0.12,NORMAL,2026-09-10,17,41,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0333700666666666,0.0033370066666666,0.0,0.0,0.0,0.0,0.03,Low,False,180,0.45,18000,2.43,0.05,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:41:30.634146,Tomato,11.44,87.1,0.05,NORMAL,2026-09-10,17,41,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03342945,0.003342945,0.0,0.0,0.0,0.0,0.03,Low,False,60,0.3,6000,0.54,0.02,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:41:32.639913,Avocado,9.89,85.1,0.17,NORMAL,2026-09-10,17,41,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1003565333333333,0.0100356533333333,0.0,0.0,0.0,0.0,0.1,Low,False,180,0.45,18000,8.1,0.18,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:41:38.661305,Banana,9.68,100.0,0.46,ANOMALY,2026-09-10,17,41,13.0,14.0,85.0,95.0,3.32,5.0,0.6639999999999999,0.25,0.65,51.56,Medium,True,True,True,9.108333333333334e-05,9.108333333333334e-06,0.5156000000000001,0.6639999999999999,0.25,0.65,46.73,Medium,False,70,0.35,7000,1144.88,32.71,MONITOR_CLOSELY,False
CONT_003,2026-09-10 17:41:38.666770,Avocado,17.56,67.05,0.47,ANOMALY,2026-09-10,17,41,5.0,13.0,85.0,95.0,4.56,17.95,0.912,0.8975,0.6749999999999998,84.77,Critical,True,True,True,0.1001707,0.01001707,0.8477,0.912,0.8975,0.6749999999999998,76.7,High,True,180,0.45,18000,6212.7,138.06,PRIORITIZE_DELIVERY,True
CONT_003,2026-09-10 17:41:44.677012,Tomato,3.89,100.0,0.56,ANOMALY,2026-09-10,17,41,10.0,12.0,85.0,95.0,6.11,5.0,1.0,0.25,0.9,71.25,High,True,True,True,0.0334371666666666,0.0033437166666666,0.7125,1.0,0.25,0.9,64.85,High,True,60,0.3,6000,1167.3,38.91,PRIORITIZE_DELIVERY,False
CONT_003,2026-09-10 17:41:46.683242,Avocado,16.12,100.0,0.46,ANOMALY,2026-09-10,17,41,5.0,13.0,85.0,95.0,3.12,5.0,0.624,0.25,0.65,49.96,Medium,True,True,True,0.0668495,0.00668495,0.4996,0.624,0.25,0.65,45.28,Medium,False,180,0.45,18000,3667.68,81.5,MONITOR_CLOSELY,False
CONT_003,2026-09-10 17:41:50.694212,Banana,13.15,88.95,0.17,NORMAL,2026-09-10,17,41,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.071874,0.0071873999999999,0.0,0.0,0.0,0.0,0.07,Low,False,70,0.35,7000,1.72,0.05,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:41:55.006652,Banana,13.03,88.93,0.12,NORMAL,2026-09-10,17,41,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0679041666666666,0.0067904166666666,0.0,0.0,0.0,0.0,0.07,Low,False,70,0.35,7000,1.72,0.05,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:41:59.080902,Avocado,5.79,89.41,0.13,NORMAL,2026-09-10,17,41,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03342995,0.003342995,0.0,0.0,0.0,0.0,0.03,Low,False,180,0.45,18000,2.43,0.05,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:42:01.086699,Avocado,6.61,88.62,0.07,NORMAL,2026-09-10,17,42,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0337202166666666,0.0033720216666666,0.0,0.0,0.0,0.0,0.03,Low,False,180,0.45,18000,2.43,0.05,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:42:03.109912,Banana,10.3,100.0,0.22,WARNING,2026-09-10,17,42,13.0,14.0,85.0,95.0,2.7,5.0,0.54,0.25,0.0499999999999999,31.6,Medium,True,True,False,0.1348995833333333,0.0134899583333333,0.316,0.54,0.25,0.0499999999999999,29.4,Medium,False,70,0.35,7000,720.3,20.58,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:42:11.203887,Banana,13.53,92.08,0.08,NORMAL,2026-09-10,17,42,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.2004869666666666,0.0200486966666666,0.0,0.0,0.0,0.0,0.2,Low,False,70,0.35,7000,4.9,0.14,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:42:23.233105,Tomato,11.39,92.64,0.19,NORMAL,2026-09-10,17,42,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.2008461,0.02008461,0.0,0.0,0.0,0.0,0.2,Low,False,60,0.3,6000,3.6,0.12,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:42:35.283871,Banana,13.99,87.94,0.16,NORMAL,2026-09-10,17,42,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1002097166666666,0.0100209716666666,0.0,0.0,0.0,0.0,0.1,Low,False,70,0.35,7000,2.45,0.07,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:42:41.296454,Banana,13.36,91.3,0.18,NORMAL,2026-09-10,17,42,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0333928666666666,0.0033392866666666,0.0,0.0,0.0,0.0,0.03,Low,False,70,0.35,7000,0.74,0.02,NORMAL_TRANSIT,False
CONT_003,2026-09-10 17:42:43.300026,Tomato,7.79,61.99,0.31,WARNING,2026-09-10,17,42,10.0,12.0,85.0,95.0,2.21,23.01,0.442,1.0,0.2749999999999999,59.55,Medium,True,True,False,0.0334305833333333,0.0033430583333333,0.5954999999999999,0.442,1.0,0.2749999999999999,53.42,Medium,False,60,0.3,6000,961.56,32.05,MONITOR_CLOSELY,False
