container_id,timestamp,commodity,temperature,humidity,vibration,condition,date,hour,minute,temperature_min,temperature_max,humidity_min,humidity_max,temperature_deviation,humidity_deviation,temperature_risk_score,humidity_risk_score,vibration_risk_score,microclimate_risk_score,microclimate_risk,temperature_excursion,humidity_excursion,vibration_anomaly
CONT_002,2026-09-10 17:44:05.482315,Tomato,10.39,85.02,0.18,NORMAL,2026-09-10,17,44,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:44:07.193027,Banana,17.75,100.0,0.38,ANOMALY,2026-09-10,17,44,13.0,14.0,85.0,95.0,3.75,5.0,0.75,0.25,0.44999999999999996,50.0,Medium,True,True,True
CONT_005,2026-09-10 17:44:07.501003,Banana,13.18,90.17,0.1,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:44:09.195923,Banana,13.14,91.75,0.15,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:44:09.503610,Avocado,3.26,68.96,0.22,WARNING,2026-09-10,17,44,5.0,13.0,85.0,95.0,1.74,16.04,0.348,0.8019999999999999,0.049999999999999975,43.24,Medium,True,True,False
CONT_004,2026-09-10 17:44:11.199656,Tomato,11.1,86.98,0.09,NORMAL,2026-09-10,17,44,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:44:11.508345,Banana,13.99,85.0,0.17,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:44:13.202824,Banana,13.62,85.21,0.16,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:44:13.517223,Tomato,10.91,87.24,0.1,NORMAL,2026-09-10,17,44,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:44:15.205440,Mango,11.61,88.12,0.09,NORMAL,2026-09-10,17,44,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:44:15.519992,Tomato,10.4,93.95,0.13,NORMAL,2026-09-10,17,44,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:44:17.212461,Mango,11.16,87.89,0.12,NORMAL,2026-09-10,17,44,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:44:17.523790,Tomato,8.85,100.0,0.26,WARNING,2026-09-10,17,44,10.0,12.0,85.0,95.0,1.15,5.0,0.22999999999999998,0.25,0.15,21.7,Low,True,True,False
CONT_004,2026-09-10 17:44:19.215647,Tomato,11.28,90.73,0.11,NORMAL,2026-09-10,17,44,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:44:19.529135,Banana,13.01,92.83,0.13,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:44:21.218722,Tomato,11.12,85.7,0.16,NORMAL,2026-09-10,17,44,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:44:21.534615,Banana,13.88,94.05,0.11,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:44:23.323782,Banana,13.0,94.95,0.16,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:44:23.537403,Banana,10.21,74.1,0.21,WARNING,2026-09-10,17,44,13.0,14.0,85.0,95.0,2.79,10.9,0.558,0.545,0.024999999999999953,42.02,Medium,True,True,False
CONT_005,2026-09-10 17:44:25.351532,Banana,13.94,92.19,0.14,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:44:25.542815,Mango,11.01,85.12,0.09,NORMAL,2026-09-10,17,44,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:44:27.354507,Avocado,11.24,87.75,0.1,NORMAL,2026-09-10,17,44,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:44:27.546651,Avocado,2.6,100.0,0.32,WARNING,2026-09-10,17,44,5.0,13.0,85.0,95.0,2.4,5.0,0.48,0.25,0.3,35.45,Medium,True,True,False
CONT_004,2026-09-10 17:44:29.358066,Mango,12.31,88.64,0.15,NORMAL,2026-09-10,17,44,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:44:29.548983,Mango,16.43,67.88,0.35,ANOMALY,2026-09-10,17,44,10.0,13.0,85.0,90.0,3.43,17.12,0.686,0.8560000000000001,0.3749999999999999,66.78,High,True,True,False
CONT_001,2026-09-10 17:44:31.362773,Banana,7.15,100.0,0.52,ANOMALY,2026-09-10,17,44,13.0,14.0,85.0,95.0,5.85,5.0,1.0,0.25,0.7999999999999999,68.75,High,True,True,True
CONT_005,2026-09-10 17:44:31.551793,Mango,10.88,85.45,0.12,NORMAL,2026-09-10,17,44,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:44:33.366523,Mango,7.84,72.87,0.29,WARNING,2026-09-10,17,44,10.0,13.0,85.0,90.0,2.16,12.13,0.43200000000000005,0.6065,0.22499999999999992,44.13,Medium,True,True,False
CONT_003,2026-09-10 17:44:33.554597,Tomato,16.06,100.0,0.49,ANOMALY,2026-09-10,17,44,10.0,12.0,85.0,95.0,4.06,5.0,0.8119999999999999,0.25,0.7249999999999999,59.36,Medium,True,True,True
CONT_001,2026-09-10 17:44:35.370504,Tomato,11.29,88.18,0.1,NORMAL,2026-09-10,17,44,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:44:35.557378,Banana,13.22,86.05,0.12,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:44:37.387818,Tomato,11.54,90.44,0.07,NORMAL,2026-09-10,17,44,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:44:37.603431,Avocado,8.69,93.65,0.12,NORMAL,2026-09-10,17,44,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:44:39.403919,Mango,10.41,89.9,0.07,NORMAL,2026-09-10,17,44,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:44:39.611970,Tomato,7.23,100.0,0.2,WARNING,2026-09-10,17,44,10.0,12.0,85.0,95.0,2.77,5.0,0.554,0.25,0.0,30.91,Medium,True,True,False
CONT_005,2026-09-10 17:44:41.407126,Banana,10.49,67.26,0.29,WARNING,2026-09-10,17,44,13.0,14.0,85.0,95.0,2.51,17.74,0.502,0.8869999999999999,0.22499999999999992,56.75,Medium,True,True,False
CONT_005,2026-09-10 17:44:41.614665,Mango,8.99,69.01,0.34,WARNING,2026-09-10,17,44,10.0,13.0,85.0,90.0,1.01,15.99,0.202,0.7995,0.35000000000000003,44.81,Medium,True,True,False
CONT_002,2026-09-10 17:44:43.425331,Avocado,11.28,85.18,0.07,NORMAL,2026-09-10,17,44,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:44:43.618510,Avocado,-1.98,100.0,0.46,ANOMALY,2026-09-10,17,44,5.0,13.0,85.0,95.0,6.98,5.0,1.0,0.25,0.65,65.0,High,True,True,True
CONT_001,2026-09-10 17:44:45.428299,Banana,13.29,94.97,0.19,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:44:45.636392,Banana,16.21,72.47,0.23,WARNING,2026-09-10,17,44,13.0,14.0,85.0,95.0,2.21,12.53,0.442,0.6265,0.075,41.48,Medium,True,True,False
CONT_004,2026-09-10 17:44:47.431392,Avocado,19.79,100.0,0.47,ANOMALY,2026-09-10,17,44,5.0,13.0,85.0,95.0,6.79,5.0,1.0,0.25,0.6749999999999998,65.62,High,True,True,True
CONT_001,2026-09-10 17:44:47.644396,Banana,13.97,91.96,0.17,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:44:49.433704,Banana,9.39,72.64,0.42,ANOMALY,2026-09-10,17,44,13.0,14.0,85.0,95.0,3.61,12.36,0.722,0.618,0.5499999999999999,64.26,High,True,True,True
CONT_004,2026-09-10 17:44:49.649312,Banana,13.27,87.4,0.11,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:44:51.436899,Mango,12.81,85.87,0.12,NORMAL,2026-09-10,17,44,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:44:51.652132,Avocado,15.82,100.0,0.26,WARNING,2026-09-10,17,44,5.0,13.0,85.0,95.0,2.82,5.0,0.564,0.25,0.15,35.06,Medium,True,True,False
CONT_003,2026-09-10 17:44:53.439614,Banana,13.46,86.01,0.13,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:44:53.656646,Banana,15.4,100.0,0.23,WARNING,2026-09-10,17,44,13.0,14.0,85.0,95.0,1.4,5.0,0.27999999999999997,0.25,0.075,21.82,Low,True,True,False
CONT_001,2026-09-10 17:44:55.443626,Tomato,4.08,68.63,0.45,ANOMALY,2026-09-10,17,44,10.0,12.0,85.0,95.0,5.92,16.37,1.0,0.8185,0.625,84.27,Critical,True,True,True
CONT_003,2026-09-10 17:44:55.662947,Tomato,10.8,92.39,0.14,NORMAL,2026-09-10,17,44,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:44:57.446711,Tomato,7.02,100.0,0.25,WARNING,2026-09-10,17,44,10.0,12.0,85.0,95.0,2.98,5.0,0.596,0.25,0.12499999999999997,35.71,Medium,True,True,False
CONT_004,2026-09-10 17:44:57.668256,Banana,13.38,94.94,0.09,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:44:59.449827,Banana,13.35,86.49,0.16,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:44:59.670623,Tomato,10.22,87.38,0.2,NORMAL,2026-09-10,17,44,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:45:01.452929,Avocado,10.65,90.24,0.19,NORMAL,2026-09-10,17,45,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:45:01.673368,Avocado,14.71,68.08,0.23,WARNING,2026-09-10,17,45,5.0,13.0,85.0,95.0,1.71,16.92,0.34199999999999997,0.8460000000000001,0.075,45.17,Medium,True,True,False
CONT_004,2026-09-10 17:45:03.457827,Avocado,9.94,88.01,0.19,NORMAL,2026-09-10,17,45,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:45:03.678419,Tomato,11.25,93.92,0.15,NORMAL,2026-09-10,17,45,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:45:05.563380,Tomato,11.69,94.5,0.18,NORMAL,2026-09-10,17,45,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:45:05.681362,Avocado,15.42,100.0,0.27,WARNING,2026-09-10,17,45,5.0,13.0,85.0,95.0,2.42,5.0,0.484,0.25,0.17500000000000002,32.48,Medium,True,True,False
CONT_002,2026-09-10 17:45:07.566546,Avocado,7.93,93.08,0.18,NORMAL,2026-09-10,17,45,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:45:07.686388,Mango,11.72,89.28,0.15,NORMAL,2026-09-10,17,45,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:45:09.570417,Mango,12.95,88.12,0.16,NORMAL,2026-09-10,17,45,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:45:09.700041,Mango,8.05,100.0,0.32,WARNING,2026-09-10,17,45,10.0,13.0,85.0,90.0,1.95,10.0,0.39,0.5,0.3,40.6,Medium,True,True,False
CONT_004,2026-09-10 17:45:11.697573,Mango,17.24,68.99,0.42,ANOMALY,2026-09-10,17,45,10.0,13.0,85.0,90.0,4.24,16.01,0.8480000000000001,0.8005000000000001,0.5499999999999999,75.69,High,True,True,True
CONT_001,2026-09-10 17:45:11.819862,Tomato,11.73,92.55,0.09,NORMAL,2026-09-10,17,45,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:46:09.169871,Mango,12.79,86.3,0.09,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:46:09.208350,Banana,13.76,94.58,0.12,NORMAL,2026-09-10,17,46,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:46:11.210433,Banana,13.58,88.61,0.05,NORMAL,2026-09-10,17,46,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:46:11.211941,Mango,19.45,100.0,0.48,ANOMALY,2026-09-10,17,46,10.0,13.0,85.0,90.0,6.45,10.0,1.0,0.5,0.6999999999999998,75.0,High,True,True,True
CONT_001,2026-09-10 17:46:13.212683,Avocado,3.45,100.0,0.34,WARNING,2026-09-10,17,46,5.0,13.0,85.0,95.0,1.55,5.0,0.31,0.25,0.35000000000000003,29.9,Medium,True,True,False
CONT_003,2026-09-10 17:46:13.214145,Avocado,2.37,66.3,0.26,WARNING,2026-09-10,17,46,5.0,13.0,85.0,95.0,2.63,18.7,0.526,0.9349999999999999,0.15,57.51,Medium,True,True,False
CONT_001,2026-09-10 17:46:15.216351,Mango,10.23,89.88,0.16,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:46:15.215754,Tomato,10.32,89.03,0.2,NORMAL,2026-09-10,17,46,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:46:17.254708,Banana,13.59,93.79,0.14,NORMAL,2026-09-10,17,46,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:46:17.265761,Banana,10.3,100.0,0.31,WARNING,2026-09-10,17,46,13.0,14.0,85.0,95.0,2.7,5.0,0.54,0.25,0.27499999999999997,37.22,Medium,True,True,False
CONT_002,2026-09-10 17:46:19.268927,Mango,11.17,88.8,0.11,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:46:19.341603,Mango,19.93,63.17,0.35,ANOMALY,2026-09-10,17,46,10.0,13.0,85.0,90.0,6.93,21.83,1.0,1.0,0.3749999999999999,84.38,Critical,True,True,False
CONT_001,2026-09-10 17:46:21.280819,Avocado,14.51,70.31,0.23,WARNING,2026-09-10,17,46,5.0,13.0,85.0,95.0,1.51,14.69,0.302,0.7344999999999999,0.075,39.66,Medium,True,True,False
CONT_004,2026-09-10 17:46:21.347301,Avocado,8.02,87.39,0.19,NORMAL,2026-09-10,17,46,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:46:23.313563,Banana,13.57,85.52,0.05,NORMAL,2026-09-10,17,46,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:46:23.351186,Mango,16.72,63.57,0.51,ANOMALY,2026-09-10,17,46,10.0,13.0,85.0,90.0,3.72,21.43,0.744,1.0,0.7749999999999999,84.14,Critical,True,True,True
CONT_004,2026-09-10 17:46:25.414850,Avocado,6.32,91.84,0.09,NORMAL,2026-09-10,17,46,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:46:25.414736,Tomato,11.37,89.53,0.12,NORMAL,2026-09-10,17,46,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:46:27.589558,Avocado,-1.66,70.03,0.53,ANOMALY,2026-09-10,17,46,5.0,13.0,85.0,95.0,6.66,14.97,1.0,0.7485,0.825,86.82,Critical,True,True,True
CONT_002,2026-09-10 17:46:27.589152,Mango,12.48,89.2,0.11,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:46:29.725522,Avocado,6.21,91.9,0.19,NORMAL,2026-09-10,17,46,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:46:29.729816,Mango,11.4,88.62,0.09,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:46:31.736112,Mango,12.68,86.78,0.13,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:46:31.738317,Banana,10.99,65.96,0.21,WARNING,2026-09-10,17,46,13.0,14.0,85.0,95.0,2.01,19.04,0.40199999999999997,0.952,0.024999999999999953,50.02,Medium,True,True,False
CONT_001,2026-09-10 17:46:33.739078,Mango,14.02,72.61,0.26,WARNING,2026-09-10,17,46,10.0,13.0,85.0,90.0,1.02,12.39,0.20400000000000001,0.6195,0.15,33.59,Medium,True,True,False
CONT_003,2026-09-10 17:46:33.750221,Tomato,10.45,86.28,0.07,NORMAL,2026-09-10,17,46,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:46:35.742872,Banana,13.96,85.17,0.09,NORMAL,2026-09-10,17,46,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:46:35.752810,Mango,12.87,85.72,0.11,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:46:37.745192,Avocado,10.85,90.93,0.14,NORMAL,2026-09-10,17,46,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:46:37.755725,Tomato,18.02,100.0,0.47,ANOMALY,2026-09-10,17,46,10.0,12.0,85.0,95.0,6.02,5.0,1.0,0.25,0.6749999999999998,65.62,High,True,True,True
CONT_005,2026-09-10 17:46:39.750339,Tomato,11.9,89.96,0.07,NORMAL,2026-09-10,17,46,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:46:39.760542,Mango,12.19,87.75,0.18,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:46:41.754167,Tomato,6.45,100.0,0.59,ANOMALY,2026-09-10,17,46,10.0,12.0,85.0,95.0,3.55,5.0,0.71,0.25,0.9749999999999999,61.52,High,True,True,True
CONT_004,2026-09-10 17:46:41.764894,Avocado,15.54,73.41,0.25,WARNING,2026-09-10,17,46,5.0,13.0,85.0,95.0,2.54,11.59,0.508,0.5795,0.12499999999999997,43.73,Medium,True,True,False
CONT_005,2026-09-10 17:46:43.758679,Avocado,6.9,85.95,0.19,NORMAL,2026-09-10,17,46,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:46:43.769589,Banana,13.54,85.16,0.07,NORMAL,2026-09-10,17,46,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:46:45.762648,Mango,10.75,86.4,0.2,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:46:47.765767,Banana,13.72,94.02,0.19,NORMAL,2026-09-10,17,46,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:46:49.768624,Mango,17.74,100.0,0.35,ANOMALY,2026-09-10,17,46,10.0,13.0,85.0,90.0,4.74,10.0,0.9480000000000001,0.5,0.3749999999999999,64.8,High,True,True,False
CONT_002,2026-09-10 17:46:51.771026,Mango,12.29,85.23,0.2,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:46:53.777810,Avocado,9.1,86.47,0.12,NORMAL,2026-09-10,17,46,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:46:55.780633,Tomato,10.04,91.66,0.1,NORMAL,2026-09-10,17,46,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:46:57.783329,Tomato,10.97,91.62,0.09,NORMAL,2026-09-10,17,46,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:46:59.986796,Avocado,10.08,92.21,0.12,NORMAL,2026-09-10,17,46,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:47:02.019583,Avocado,18.26,60.25,0.56,ANOMALY,2026-09-10,17,47,5.0,13.0,85.0,95.0,5.26,24.75,1.0,1.0,0.9,97.5,Critical,True,True,True
CONT_005,2026-09-10 17:47:04.035890,Tomato,8.23,100.0,0.24,WARNING,2026-09-10,17,47,10.0,12.0,85.0,95.0,1.77,5.0,0.354,0.25,0.09999999999999995,25.41,Medium,True,True,False
CONT_002,2026-09-10 17:47:06.042274,Mango,11.22,88.46,0.06,NORMAL,2026-09-10,17,47,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:47:08.048201,Avocado,9.86,87.02,0.19,NORMAL,2026-09-10,17,47,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:47:10.059701,Banana,9.55,70.71,0.48,ANOMALY,2026-09-10,17,47,13.0,14.0,85.0,95.0,3.45,14.29,0.6900000000000001,0.7144999999999999,0.6999999999999998,70.11,High,True,True,True
CONT_003,2026-09-10 17:47:12.133045,Tomato,11.27,94.12,0.19,NORMAL,2026-09-10,17,47,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:47:14.151330,Tomato,10.53,86.25,0.19,NORMAL,2026-09-10,17,47,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:47:16.156195,Mango,11.29,89.26,0.08,NORMAL,2026-09-10,17,47,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:47:18.159355,Tomato,14.53,100.0,0.25,WARNING,2026-09-10,17,47,10.0,12.0,85.0,95.0,2.53,5.0,0.506,0.25,0.12499999999999997,32.12,Medium,True,True,False
CONT_001,2026-09-10 17:47:20.161922,Mango,12.36,85.01,0.08,NORMAL,2026-09-10,17,47,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_003,2026-09-10 17:47:22.165452,Avocado,1.17,70.43,0.57,ANOMALY,2026-09-10,17,47,5.0,13.0,85.0,95.0,3.83,14.57,0.766,0.7285,0.9249999999999998,79.26,High,True,True,True
CONT_005,2026-09-10 17:47:24.168115,Mango,4.8,73.66,0.47,ANOMALY,2026-09-10,17,47,10.0,13.0,85.0,90.0,5.2,11.34,1.0,0.567,0.6749999999999998,76.72,High,True,True,True
CONT_001,2026-09-10 17:47:26.171434,Mango,12.84,89.89,0.16,NORMAL,2026-09-10,17,47,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_002,2026-09-10 17:47:28.176180,Tomato,11.74,94.25,0.06,NORMAL,2026-09-10,17,47,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_001,2026-09-10 17:47:30.179939,Mango,10.69,85.46,0.14,NORMAL,2026-09-10,17,47,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_005,2026-09-10 17:47:32.182659,Banana,20.93,68.24,0.41,ANOMALY,2026-09-10,17,47,13.0,14.0,85.0,95.0,6.93,16.76,1.0,0.8380000000000001,0.5249999999999999,82.46,Critical,True,True,True
CONT_005,2026-09-10 17:47:34.185785,Mango,11.98,85.9,0.07,NORMAL,2026-09-10,17,47,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
CONT_004,2026-09-10 17:47:36.191568,Tomato,11.42,86.83,0.13,NORMAL,2026-09-10,17,47,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
