container_id,timestamp,commodity,temperature,humidity,vibration,condition,date,hour,minute,temperature_min,temperature_max,humidity_min,humidity_max,temperature_deviation,humidity_deviation,temperature_risk_score,humidity_risk_score,vibration_risk_score,microclimate_risk_score,microclimate_risk,temperature_excursion,humidity_excursion,vibration_anomaly,exposure_minutes,exposure_multiplier,microclimate_severity,temperature_severity,humidity_severity,vibration_severity,spoilage_risk_score,spoilage_risk,spoilage_flag
CONT_002,2026-09-10 17:50:30.434404,Banana,13.09,94.93,0.14,NORMAL,2026-09-10,17,50,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03347596666666666,0.0033475966666666663,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_002,2026-09-10 17:50:32.442962,Avocado,7.52,88.7,0.17,NORMAL,2026-09-10,17,50,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.033437049999999996,0.0033437049999999998,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_002,2026-09-10 17:50:34.449185,Avocado,8.46,89.43,0.11,NORMAL,2026-09-10,17,50,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.033627366666666665,0.0033627366666666666,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_002,2026-09-10 17:50:36.466827,Tomato,7.22,100.0,0.3,WARNING,2026-09-10,17,50,10.0,12.0,85.0,95.0,2.78,5.0,0.5559999999999999,0.25,0.2499999999999999,37.24,Medium,True,True,False,0.13373543333333335,0.013373543333333335,0.3724,0.5559999999999999,0.25,0.2499999999999999,34.26,Medium,False
CONT_002,2026-09-10 17:50:44.490953,Tomato,3.59,63.13,0.44,ANOMALY,2026-09-10,17,50,10.0,12.0,85.0,95.0,6.41,21.87,1.0,1.0,0.6,90.0,Critical,True,True,True,0.036789166666666664,0.0036789166666666663,0.9,1.0,1.0,0.6,81.54,Critical,True
CONT_002,2026-09-10 17:50:46.698303,Tomato,3.16,100.0,0.47,ANOMALY,2026-09-10,17,50,10.0,12.0,85.0,95.0,6.84,5.0,1.0,0.25,0.6749999999999998,65.62,High,True,True,True,0.36824661666666664,0.03682466166666666,0.6562,1.0,0.25,0.6749999999999998,60.4,High,True
CONT_002,2026-09-10 17:51:08.793100,Mango,10.84,85.98,0.07,NORMAL,2026-09-10,17,51,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,2.0,0.2,0.0,0.0,0.0,0.0,2.0,Low,False
CONT_003,2026-09-10 17:39:42.903120,Mango,11.11,85.66,0.15,NORMAL,2026-09-10,17,39,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.3344723666666667,0.03344723666666667,0.0,0.0,0.0,0.0,0.33,Low,False
CONT_003,2026-09-10 17:40:02.971462,Mango,10.02,88.32,0.17,NORMAL,2026-09-10,17,40,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.005379633333333333,0.0005379633333333333,0.0,0.0,0.0,0.0,0.01,Low,False
CONT_003,2026-09-10 17:40:03.294240,Avocado,6.88,86.68,0.14,NORMAL,2026-09-10,17,40,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06181311666666667,0.006181311666666666,0.0,0.0,0.0,0.0,0.06,Low,False
CONT_003,2026-09-10 17:40:07.003027,Avocado,7.24,94.16,0.14,NORMAL,2026-09-10,17,40,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03346403333333334,0.0033464033333333336,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_003,2026-09-10 17:40:09.010869,Avocado,10.34,88.73,0.14,NORMAL,2026-09-10,17,40,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1060748,0.010607479999999999,0.0,0.0,0.0,0.0,0.11,Low,False
CONT_003,2026-09-10 17:40:15.375357,Banana,13.02,87.48,0.19,NORMAL,2026-09-10,17,40,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.09620195,0.009620195,0.0,0.0,0.0,0.0,0.1,Low,False
CONT_003,2026-09-10 17:40:21.147474,Tomato,10.4,85.93,0.13,NORMAL,2026-09-10,17,40,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.0333863,0.00333863,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_003,2026-09-10 17:40:23.150652,Avocado,11.91,87.51,0.11,NORMAL,2026-09-10,17,40,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.13765318333333332,0.013765318333333332,0.0,0.0,0.0,0.0,0.14,Low,False
CONT_003,2026-09-10 17:40:31.409843,Mango,11.73,85.02,0.14,NORMAL,2026-09-10,17,40,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.10198226666666667,0.010198226666666668,0.0,0.0,0.0,0.0,0.1,Low,False
CONT_003,2026-09-10 17:40:37.528779,Mango,10.18,86.75,0.17,NORMAL,2026-09-10,17,40,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.14743866666666666,0.014743866666666666,0.0,0.0,0.0,0.0,0.15,Low,False
CONT_003,2026-09-10 17:40:46.375099,Mango,18.33,100.0,0.35,ANOMALY,2026-09-10,17,40,10.0,13.0,85.0,90.0,5.33,10.0,1.0,0.5,0.3749999999999999,66.88,High,True,True,False,0.39920015000000003,0.039920015,0.6688,1.0,0.5,0.3749999999999999,61.75,High,True
CONT_003,2026-09-10 17:41:10.327108,Mango,11.42,88.6,0.17,NORMAL,2026-09-10,17,41,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03430085,0.0034300850000000003,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_003,2026-09-10 17:41:12.385159,Tomato,11.87,91.26,0.12,NORMAL,2026-09-10,17,41,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06683133333333333,0.006683133333333332,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_003,2026-09-10 17:41:16.395039,Banana,9.45,69.03,0.39,ANOMALY,2026-09-10,17,41,13.0,14.0,85.0,95.0,3.55,15.97,0.71,0.7985,0.475,68.22,High,True,True,True,0.0334087,0.00334087,0.6822,0.71,0.7985,0.475,61.66,High,True
CONT_003,2026-09-10 17:41:18.399561,Avocado,2.7,100.0,0.26,WARNING,2026-09-10,17,41,5.0,13.0,85.0,95.0,2.3,5.0,0.4599999999999999,0.25,0.15,30.9,Medium,True,True,False,0.03672046666666667,0.0036720466666666667,0.309,0.4599999999999999,0.25,0.15,28.39,Medium,False
CONT_003,2026-09-10 17:41:20.602789,Tomato,11.4,86.65,0.09,NORMAL,2026-09-10,17,41,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03366281666666667,0.0033662816666666672,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_003,2026-09-10 17:41:22.622558,Mango,12.6,89.98,0.12,NORMAL,2026-09-10,17,41,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03331923333333334,0.0033319233333333337,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_003,2026-09-10 17:41:24.621712,Mango,12.12,88.04,0.17,NORMAL,2026-09-10,17,41,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06683716666666667,0.006683716666666667,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_003,2026-09-10 17:41:28.631942,Avocado,12.55,94.59,0.12,NORMAL,2026-09-10,17,41,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03337006666666666,0.0033370066666666663,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_003,2026-09-10 17:41:30.634146,Tomato,11.44,87.1,0.05,NORMAL,2026-09-10,17,41,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03342945,0.003342945,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_003,2026-09-10 17:41:32.639913,Avocado,9.89,85.1,0.17,NORMAL,2026-09-10,17,41,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.10035653333333333,0.010035653333333333,0.0,0.0,0.0,0.0,0.1,Low,False
CONT_003,2026-09-10 17:41:38.661305,Banana,9.68,100.0,0.46,ANOMALY,2026-09-10,17,41,13.0,14.0,85.0,95.0,3.32,5.0,0.6639999999999999,0.25,0.65,51.56,Medium,True,True,True,9.108333333333334e-05,9.108333333333334e-06,0.5156000000000001,0.6639999999999999,0.25,0.65,46.73,Medium,False
CONT_003,2026-09-10 17:41:38.666770,Avocado,17.56,67.05,0.47,ANOMALY,2026-09-10,17,41,5.0,13.0,85.0,95.0,4.56,17.95,0.912,0.8975,0.6749999999999998,84.77,Critical,True,True,True,0.1001707,0.01001707,0.8477,0.912,0.8975,0.6749999999999998,76.7,High,True
CONT_003,2026-09-10 17:41:44.677012,Tomato,3.89,100.0,0.56,ANOMALY,2026-09-10,17,41,10.0,12.0,85.0,95.0,6.11,5.0,1.0,0.25,0.9,71.25,High,True,True,True,0.033437166666666664,0.0033437166666666664,0.7125,1.0,0.25,0.9,64.85,High,True
CONT_003,2026-09-10 17:41:46.683242,Avocado,16.12,100.0,0.46,ANOMALY,2026-09-10,17,41,5.0,13.0,85.0,95.0,3.12,5.0,0.624,0.25,0.65,49.96,Medium,True,True,True,0.0668495,0.00668495,0.4996,0.624,0.25,0.65,45.28,Medium,False
CONT_003,2026-09-10 17:41:50.694212,Banana,13.15,88.95,0.17,NORMAL,2026-09-10,17,41,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.071874,0.007187399999999999,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_003,2026-09-10 17:41:55.006652,Banana,13.03,88.93,0.12,NORMAL,2026-09-10,17,41,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06790416666666667,0.006790416666666667,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_003,2026-09-10 17:41:59.080902,Avocado,5.79,89.41,0.13,NORMAL,2026-09-10,17,41,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03342995,0.003342995,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_003,2026-09-10 17:42:01.086699,Avocado,6.61,88.62,0.07,NORMAL,2026-09-10,17,42,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03372021666666667,0.003372021666666667,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_003,2026-09-10 17:42:03.109912,Banana,10.3,100.0,0.22,WARNING,2026-09-10,17,42,13.0,14.0,85.0,95.0,2.7,5.0,0.54,0.25,0.0499999999999999,31.6,Medium,True,True,False,0.13489958333333335,0.013489958333333335,0.316,0.54,0.25,0.0499999999999999,29.4,Medium,False
CONT_003,2026-09-10 17:42:11.203887,Banana,13.53,92.08,0.08,NORMAL,2026-09-10,17,42,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.20048696666666668,0.020048696666666668,0.0,0.0,0.0,0.0,0.2,Low,False
CONT_003,2026-09-10 17:42:23.233105,Tomato,11.39,92.64,0.19,NORMAL,2026-09-10,17,42,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.2008461,0.02008461,0.0,0.0,0.0,0.0,0.2,Low,False
CONT_003,2026-09-10 17:42:35.283871,Banana,13.99,87.94,0.16,NORMAL,2026-09-10,17,42,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.10020971666666667,0.010020971666666666,0.0,0.0,0.0,0.0,0.1,Low,False
CONT_003,2026-09-10 17:42:41.296454,Banana,13.36,91.3,0.18,NORMAL,2026-09-10,17,42,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03339286666666667,0.0033392866666666667,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_003,2026-09-10 17:42:43.300026,Tomato,7.79,61.99,0.31,WARNING,2026-09-10,17,42,10.0,12.0,85.0,95.0,2.21,23.01,0.442,1.0,0.2749999999999999,59.55,Medium,True,True,False,0.03343058333333333,0.0033430583333333335,0.5954999999999999,0.442,1.0,0.2749999999999999,53.42,Medium,False
CONT_003,2026-09-10 17:42:45.305861,Avocado,8.88,89.13,0.15,NORMAL,2026-09-10,17,42,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06683571666666667,0.006683571666666667,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_003,2026-09-10 17:42:49.316004,Mango,12.86,88.59,0.09,NORMAL,2026-09-10,17,42,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03340601666666666,0.003340601666666666,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_003,2026-09-10 17:42:51.320365,Banana,13.15,94.31,0.09,NORMAL,2026-09-10,17,42,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.11013441666666667,0.011013441666666667,0.0,0.0,0.0,0.0,0.11,Low,False
CONT_003,2026-09-10 17:42:57.928430,Tomato,11.04,92.24,0.16,NORMAL,2026-09-10,17,42,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.20086906666666668,0.020086906666666668,0.0,0.0,0.0,0.0,0.2,Low,False
CONT_003,2026-09-10 17:43:09.980574,Tomato,10.68,94.61,0.07,NORMAL,2026-09-10,17,43,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.17060435000000002,0.017060435000000002,0.0,0.0,0.0,0.0,0.17,Low,False
CONT_003,2026-09-10 17:43:20.216835,Tomato,11.59,94.84,0.12,NORMAL,2026-09-10,17,43,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.07675631666666667,0.007675631666666667,0.0,0.0,0.0,0.0,0.08,Low,False
CONT_003,2026-09-10 17:43:24.822214,Mango,4.8,100.0,0.4,ANOMALY,2026-09-10,17,43,10.0,13.0,85.0,90.0,5.2,10.0,1.0,0.5,0.5,70.0,High,True,True,True,0.06884163333333333,0.006884163333333334,0.7,1.0,0.5,0.5,64.07,High,True
CONT_003,2026-09-10 17:43:28.952712,Mango,12.37,86.74,0.07,NORMAL,2026-09-10,17,43,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.00010921666666666666,1.0921666666666666e-05,0.0,0.0,0.0,0.0,0.0,Low,False
CONT_003,2026-09-10 17:43:28.959265,Mango,12.81,88.93,0.06,NORMAL,2026-09-10,17,43,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06687081666666667,0.006687081666666666,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_003,2026-09-10 17:43:32.971514,Avocado,15.74,71.89,0.32,WARNING,2026-09-10,17,43,5.0,13.0,85.0,95.0,2.74,13.11,0.548,0.6555,0.3,52.36,Medium,True,True,False,0.10594996666666666,0.010594996666666665,0.5236,0.548,0.6555,0.3,47.46,Medium,False
CONT_003,2026-09-10 17:43:39.328512,Banana,13.29,89.59,0.2,NORMAL,2026-09-10,17,43,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.12838735,0.012838735,0.0,0.0,0.0,0.0,0.13,Low,False
CONT_003,2026-09-10 17:43:47.031753,Avocado,6.36,91.0,0.07,NORMAL,2026-09-10,17,43,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03337948333333333,0.0033379483333333326,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_003,2026-09-10 17:43:49.034522,Banana,13.0,88.04,0.07,NORMAL,2026-09-10,17,43,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.40804501666666665,0.040804501666666666,0.0,0.0,0.0,0.0,0.41,Low,False
CONT_003,2026-09-10 17:44:13.517223,Tomato,10.91,87.24,0.1,NORMAL,2026-09-10,17,44,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.12835831666666667,0.012835831666666667,0.0,0.0,0.0,0.0,0.13,Low,False
CONT_003,2026-09-10 17:44:21.218722,Tomato,11.12,85.7,0.16,NORMAL,2026-09-10,17,44,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03864468333333334,0.003864468333333334,0.0,0.0,0.0,0.0,0.04,Low,False
CONT_003,2026-09-10 17:44:23.537403,Banana,10.21,74.1,0.21,WARNING,2026-09-10,17,44,13.0,14.0,85.0,95.0,2.79,10.9,0.558,0.545,0.0249999999999999,42.02,Medium,True,True,False,0.100193,0.0100193,0.4202,0.558,0.545,0.0249999999999999,38.59,Medium,False
CONT_003,2026-09-10 17:44:29.548983,Mango,16.43,67.88,0.35,ANOMALY,2026-09-10,17,44,10.0,13.0,85.0,90.0,3.43,17.12,0.686,0.8560000000000001,0.3749999999999999,66.78,High,True,True,False,0.06362566666666666,0.006362566666666666,0.6678000000000001,0.686,0.8560000000000001,0.3749999999999999,60.42,High,True
CONT_003,2026-09-10 17:44:33.366523,Mango,7.84,72.87,0.29,WARNING,2026-09-10,17,44,10.0,13.0,85.0,90.0,2.16,12.13,0.432,0.6065,0.2249999999999999,44.13,Medium,True,True,False,0.0031345666666666664,0.00031345666666666663,0.4413,0.432,0.6065,0.2249999999999999,39.85,Medium,False
CONT_003,2026-09-10 17:44:33.554597,Tomato,16.06,100.0,0.49,ANOMALY,2026-09-10,17,44,10.0,12.0,85.0,95.0,4.06,5.0,0.8119999999999999,0.25,0.7249999999999999,59.36,Medium,True,True,True,0.0974887,0.00974887,0.5936,0.8119999999999999,0.25,0.7249999999999999,54.05,Medium,False
CONT_003,2026-09-10 17:44:39.403919,Mango,10.41,89.9,0.07,NORMAL,2026-09-10,17,44,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.003467516666666667,0.0003467516666666667,0.0,0.0,0.0,0.0,0.0,Low,False
CONT_003,2026-09-10 17:44:39.611970,Tomato,7.23,100.0,0.2,WARNING,2026-09-10,17,44,10.0,12.0,85.0,95.0,2.77,5.0,0.554,0.25,0.0,30.91,Medium,True,True,False,0.23046073333333333,0.023046073333333333,0.3091,0.554,0.25,0.0,28.97,Medium,False
CONT_003,2026-09-10 17:44:53.439614,Banana,13.46,86.01,0.13,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03705555,0.003705555,0.0,0.0,0.0,0.0,0.04,Low,False
CONT_003,2026-09-10 17:44:55.662947,Tomato,10.8,92.39,0.14,NORMAL,2026-09-10,17,44,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06311466666666667,0.006311466666666666,0.0,0.0,0.0,0.0,0.06,Low,False
CONT_003,2026-09-10 17:44:59.449827,Banana,13.35,86.49,0.16,NORMAL,2026-09-10,17,44,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.17083689999999999,0.01708369,0.0,0.0,0.0,0.0,0.17,Low,False
CONT_003,2026-09-10 17:45:09.700041,Mango,8.05,100.0,0.32,WARNING,2026-09-10,17,45,10.0,13.0,85.0,90.0,1.95,10.0,0.39,0.5,0.3,40.6,Medium,True,True,False,0.9918051499999999,0.099180515,0.406,0.39,0.5,0.3,37.56,Medium,False
CONT_003,2026-09-10 17:46:09.208350,Banana,13.76,94.58,0.12,NORMAL,2026-09-10,17,46,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06676325,0.0066763249999999994,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_003,2026-09-10 17:46:13.214145,Avocado,2.37,66.3,0.26,WARNING,2026-09-10,17,46,5.0,13.0,85.0,95.0,2.63,18.7,0.526,0.935,0.15,57.51,Medium,True,True,False,0.033360150000000005,0.0033360150000000003,0.5751,0.526,0.935,0.15,51.96,Medium,False
CONT_003,2026-09-10 17:46:15.215754,Tomato,10.32,89.03,0.2,NORMAL,2026-09-10,17,46,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.24190103333333332,0.02419010333333333,0.0,0.0,0.0,0.0,0.24,Low,False
CONT_003,2026-09-10 17:46:29.729816,Mango,11.4,88.62,0.09,NORMAL,2026-09-10,17,46,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03347501666666666,0.0033475016666666664,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_003,2026-09-10 17:46:31.738317,Banana,10.99,65.96,0.21,WARNING,2026-09-10,17,46,13.0,14.0,85.0,95.0,2.01,19.04,0.4019999999999999,0.952,0.0249999999999999,50.02,Medium,True,True,False,0.033531733333333334,0.0033531733333333332,0.5002,0.4019999999999999,0.952,0.0249999999999999,45.11,Medium,False
CONT_003,2026-09-10 17:46:33.750221,Tomato,10.45,86.28,0.07,NORMAL,2026-09-10,17,46,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06658285,0.006658285,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_003,2026-09-10 17:46:37.745192,Avocado,10.85,90.93,0.14,NORMAL,2026-09-10,17,46,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.00017555,1.7555e-05,0.0,0.0,0.0,0.0,0.0,Low,False
CONT_003,2026-09-10 17:46:37.755725,Tomato,18.02,100.0,0.47,ANOMALY,2026-09-10,17,46,10.0,12.0,85.0,95.0,6.02,5.0,1.0,0.25,0.6749999999999998,65.62,High,True,True,True,0.37051785,0.037051785,0.6562,1.0,0.25,0.6749999999999998,60.4,High,True
CONT_003,2026-09-10 17:46:59.986796,Avocado,10.08,92.21,0.12,NORMAL,2026-09-10,17,46,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.2024374833333333,0.020243748333333332,0.0,0.0,0.0,0.0,0.2,Low,False
CONT_003,2026-09-10 17:47:12.133045,Tomato,11.27,94.12,0.19,NORMAL,2026-09-10,17,47,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.16720678333333333,0.016720678333333332,0.0,0.0,0.0,0.0,0.17,Low,False
CONT_003,2026-09-10 17:47:22.165452,Avocado,1.17,70.43,0.57,ANOMALY,2026-09-10,17,47,5.0,13.0,85.0,95.0,3.83,14.57,0.766,0.7285,0.9249999999999998,79.26,High,True,True,True,0.40077436666666666,0.04007743666666667,0.7926000000000001,0.766,0.7285,0.9249999999999998,71.57,High,True
CONT_003,2026-09-10 17:47:46.211914,Mango,10.25,88.33,0.16,NORMAL,2026-09-10,17,47,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06676911666666667,0.006676911666666667,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_003,2026-09-10 17:47:50.218061,Mango,7.27,100.0,0.21,WARNING,2026-09-10,17,47,10.0,13.0,85.0,90.0,2.73,10.0,0.546,0.5,0.0249999999999999,39.97,Medium,True,True,False,0.0668262,0.00668262,0.3997,0.546,0.5,0.0249999999999999,36.72,Medium,False
CONT_003,2026-09-10 17:47:54.227633,Mango,8.89,100.0,0.32,WARNING,2026-09-10,17,47,10.0,13.0,85.0,90.0,1.11,10.0,0.222,0.5,0.3,33.88,Medium,True,True,False,1.01176705,0.101176705,0.33880000000000005,0.222,0.5,0.3,31.2,Medium,False
CONT_003,2026-09-10 17:48:54.933656,Avocado,2.02,62.59,0.35,WARNING,2026-09-10,17,48,5.0,13.0,85.0,95.0,2.98,22.41,0.596,1.0,0.3749999999999999,68.22,High,True,True,False,0.34495780000000004,0.034495780000000004,0.6822,0.596,1.0,0.3749999999999999,61.71,High,True
CONT_003,2026-09-10 17:49:15.631124,Avocado,7.62,88.64,0.11,NORMAL,2026-09-10,17,49,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.13506645,0.013506645000000001,0.0,0.0,0.0,0.0,0.14,Low,False
CONT_003,2026-09-10 17:49:23.735111,Banana,6.87,100.0,0.46,ANOMALY,2026-09-10,17,49,13.0,14.0,85.0,95.0,6.13,5.0,1.0,0.25,0.65,65.0,High,True,True,True,0.44232415,0.044232415000000004,0.65,1.0,0.25,0.65,59.94,Medium,False
CONT_003,2026-09-10 17:49:50.274560,Banana,13.99,88.39,0.12,NORMAL,2026-09-10,17,49,13.0,14.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.10015143333333333,0.010015143333333334,0.0,0.0,0.0,0.0,0.1,Low,False
CONT_003,2026-09-10 17:49:56.283646,Mango,11.0,88.39,0.14,NORMAL,2026-09-10,17,49,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.033409299999999996,0.0033409299999999998,0.0,0.0,0.0,0.0,0.03,Low,False
CONT_003,2026-09-10 17:49:58.288204,Mango,11.75,89.81,0.15,NORMAL,2026-09-10,17,49,10.0,13.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.23373505,0.023373505,0.0,0.0,0.0,0.0,0.23,Low,False
CONT_003,2026-09-10 17:50:12.312307,Tomato,10.17,92.23,0.07,NORMAL,2026-09-10,17,50,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.06691943333333333,0.006691943333333334,0.0,0.0,0.0,0.0,0.07,Low,False
CONT_003,2026-09-10 17:50:16.327473,Avocado,6.09,86.1,0.18,NORMAL,2026-09-10,17,50,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.1005461,0.01005461,0.0,0.0,0.0,0.0,0.1,Low,False
CONT_003,2026-09-10 17:50:22.360239,Avocado,10.85,92.76,0.11,NORMAL,2026-09-10,17,50,5.0,13.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.3020266833333333,0.03020266833333333,0.0,0.0,0.0,0.0,0.3,Low,False
CONT_003,2026-09-10 17:50:40.481840,Tomato,11.46,93.79,0.07,NORMAL,2026-09-10,17,50,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.17051311666666666,0.017051311666666666,0.0,0.0,0.0,0.0,0.17,Low,False
CONT_003,2026-09-10 17:50:50.712627,Tomato,10.23,85.04,0.05,NORMAL,2026-09-10,17,50,10.0,12.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False,0.03338823333333333,0.003338823333333333,0.0,0.0,0.0,0.0,0.03,Low,False
